ping_pickup_generic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,brloot_equip_gasmask,gear,2,108,8400,small&loadout&brPowerItem,,,,,MP/BR_GASMASK,,hud_icon_equipment_gas_mask,,,,,,,,,1,,,,,,,,,MP/BR_PLATE_CARRIER_2,,,
item,brloot_equip_gasmask_durable,gear,4,216,8590,small&loadout&nogulag&brPowerItem,,,,,MP/BR_GASMASK_DURABLE,,hud_icon_equipment_gas_mask_durable,br_legendary_loot_pickup,,,,,,,,1,,,,,,,,brightGold,MP/BR_PLATE_CARRIER_3,,,
item,brloot_backpack_medium,gear,2,1,8600,,,brloot_backpack_medium,,,DMZ/BACKPACK,,hud_icon_loot_backpack_medium,,,,1,brloot_backpack_medium,,,,,,,,,,,,,,,,
item,brloot_backpack_large,gear,3,1,8545,,,brloot_backpack_large,,,DMZ/BACKPACK,,hud_icon_loot_backpack_large,,,,1,brloot_backpack_large,,,,,,,,,,,,,,,,
brightGold,ping_loot_gasmask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,br_loot_cache,cache,2,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,br_loot_cache_lege,cache,4,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_loot_cache,cache,2,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,,,,
item,ob_loot_cache_large,cache,4,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,,,,
item,ob_loot_cache_zm,cache,2,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,,,,
item,ob_loot_cache_large_zm,cache,4,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_loot_cache_golden,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/ACTIVITY_GOLDEN_CHEST_TITLE,JUP_OB_OBJECTIVES/ACTIVITY_GOLDEN_CHEST_DESC,jup_ui_map_icon_activity_soul_lock,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_loot_cache_obj_reward,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/OBJECTIVE_REWARD_CACHE_TITLE,JUP_OB_OBJECTIVES/OBJECTIVE_REWARD_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,tombstone_stash_01,cache,4,1,,nodrop,,,,,SHARED_HINTSTRINGS/TOMBSTONE_STASH_TITLE,SHARED_HINTSTRINGS/TOMBSTONE_STASH_OPEN,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,tombstone_stash_02,cache,4,1,,nodrop,,,,,SHARED_HINTSTRINGS/TOMBSTONE_STASH_TITLE,SHARED_HINTSTRINGS/TOMBSTONE_STASH_OPEN,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,tombstone_stash_03,cache,4,1,,nodrop,,,,,SHARED_HINTSTRINGS/TOMBSTONE_STASH_TITLE,SHARED_HINTSTRINGS/TOMBSTONE_STASH_OPEN,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,tombstone_stash_04,cache,4,1,,nodrop,,,,,SHARED_HINTSTRINGS/TOMBSTONE_STASH_TITLE,SHARED_HINTSTRINGS/TOMBSTONE_STASH_OPEN,ui_mp_br_loot_icon_generic_crate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,br_plunder_box,kiosk,1,1,,nodrop,,,,,MP_BR_INGAME/ARMORY_KIOSK,MP_BR_INGAME/ARMORY_KIOSK,hud_icon_br_plunder_box,,4,2,1,,hud_icon_br_plunder_box,,,,,,,,,,,,ping_pickup_generic,,,
item,safecrack_safe,cache,4,1,,nodrop,,,,,DMZ/SAFE_TITLE,,ui_map_icon_safe,,4,2,,,,,,,,,,,,,,,ping_pickup_generic,,,
item,dmz_secret_stash,cache,4,1,,nodrop,,,,,DMZ/SAFE_TITLE,,ui_map_icon_prompt_money,,,,,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_jup_doghouse,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/DOGHOUSE_TITLE,JUP_OB_OBJECTIVES/DOGHOUSE_TITLE,jup_ui_map_icon_stronghold_citadel,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_cache_inhibitor_toolbox,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/ZOMBIE_CONTROL_ACTIVITY_INHIBITOR_TOOLBOX,JUP_OB_OBJECTIVES/ZOMBIE_CONTROL_ACTIVITY_INHIBITOR_TOOLBOX_DESC,hud_icon_loot_hidden_cache,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_cache_aether_counter_toolbox,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/RELIC_HUNT_ACTIVITY_AETHER_COUNTER_TOOLBOX_TITLE,JUP_OB_OBJECTIVES/RELIC_HUNT_ACTIVITY_AETHER_COUNTER_TOOLBOX_DESC,hud_icon_loot_hidden_cache,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,ob_loot_cache_convoy_01,cache,2,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,ping_safe,ping_safe_confirm,,
item,ob_jup_turret_trap_panel,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/TURRET_TRAP_PANEL_DESC,JUP_OB_OBJECTIVES/TURRET_TRAP_PANEL_DESC,jup_ui_map_icon_stronghold_citadel,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,ob_jup_rift_gate_pedestal_container,cache,4,1,,nodrop,,,,,JUP_OB_S1/RIFT_GATE_PEDESTAL_NAME,JUP_OB_S1/RIFT_GATE_PEDESTAL_DESC,jup_ui_map_icon_s1_rift_gate,br_legendary_loot_pickup,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_medicine_cabinet,cache,0,1,,nodrop,,,,,MP/CACHE_MEDICINE_CABINET,,hud_icon_loot_medical_cabinet,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,cache_bar_cabinet,cache,0,1,,nodrop,,,,,MP/CACHE_BAR_CABINET,,hud_icon_loot_bar_cabinet,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,cache_school_locker_a,cache,0,1,,nodrop,,,,,MP/CACHE_SCHOOL_LOCKER,,hud_icon_loot_locker,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,cache_school_locker_b,cache,0,1,,nodrop,,,,,MP/CACHE_SCHOOL_LOCKER,,hud_icon_loot_locker,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,cache_computer_tower,cache,0,1,,nodrop,,,,,MP/CACHE_COMPUTER_TOWER,,hud_icon_loot_pc_tower,,4,2,1,,,,,,,,,,,,,,ping_pickup_generic,,,
item,cache_dresser,cache,0,1,,nodrop,,,,,MP/CACHE_DRESSER,,hud_icon_loot_dresser,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_fridge_a,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_club_fridge_large,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_fridge_b,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_club_fridge_small,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_fridge_mini,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_mini_fridge,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_fridge_old,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_old_fridge,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_comm_fridge_01,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_commercial_fridge_small,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_comm_fridge_02,cache,0,1,,nodrop,,,,,MP/CACHE_FRIDGE,,hud_icon_loot_commercial_fridge_large,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_toolbox,cache,0,1,,nodrop,,,,,MP/CACHE_TOOLBOX,,hud_icon_loot_tool_box,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_cash_register,cache,0,1,,nodrop,,,,,MP/CACHE_CASH_REGISTER,,hud_icon_loot_cash_register,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,dmz_crate_wood,cache,0,1,,nodrop,,,,,MP/DMZ_CRATE_WOOD,,hud_icon_loot_military_crate,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_medical_box_wall,cache,0,1,,nodrop,,,,,MP/CACHE_MEDICAL_BOX_WALL,,hud_icon_loot_medical_box,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_office_cabinet,cache,0,1,,nodrop,,,,,MP/CACHE_OFFICE_CABINET,,hud_icon_loot_file_cabinet,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,dmz_hidden_container_common,cache,4,1,,nodrop,,,,,DMZ/HIDDEN_CONTAINER_TITLE,,hud_icon_loot_hidden_cache,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_duffel_bag_01,cache,4,1,,nodrop,,,,,MP/CACHE_DUFFEL_BAG,,hud_icon_loot_duffle_bag,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_duffel_bag_02,cache,4,1,,nodrop,,,,,MP/CACHE_DUFFEL_BAG,,hud_icon_loot_duffle_bag,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_hanging_clothes,cache,4,1,,nodrop,,,,,MP/CACHE_HANGING_CLOTHES,,hud_icon_loot_hanging_clothes,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_mail_kiosk,cache,4,1,,nodrop,,,,,MP/CACHE_MAIL_KIOSK,,hud_icon_loot_mail_kiosk,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_weapon_locker,cache,4,1,,nodrop,,,,,MP/CACHE_WEAPON_LOCKER,,hud_icon_loot_weapon_locker,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_metal_briefcase,cache,4,1,,nodrop,,,,,MP/CACHE_METAL_BRIEFCASE,,hud_icon_loot_metal_briefcase,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_pelican_case_rifle,cache,4,1,,nodrop,,,,,MP/CACHE_PELICAN_CASE_RIFLE,,hud_icon_loot_storage_rifle_case,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,cache_utility_metal_crate,cache,4,1,,nodrop,,,,,MP/CACHE_UTILITY_METAL_CRATE,,hud_icon_loot_metal_crate,,4,2,,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,ob_loot_cache_convoy_01,cache,2,1,,nodrop,,,,,MP/BR_LOOT_CACHE,MP/BR_LOOT_CACHE_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,ob_jup_item_cache_acv,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/SUB_ACTIVITIES_ACV,JUP_OB_OBJECTIVES/SUB_ACTIVITIES_ACV_REPAIR_DESC,ui_mp_br_loot_icon_generic_crate,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
item,ob_jup_item_cache_mrp_grave,cache,4,1,,nodrop,,,,,JUP_OB_OBJECTIVES/MRP_GRAVE,,jup_ui_map_icon_stronghold_citadel,,4,2,1,,,,,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,
ping_loot_generic,ping_cache_confirm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ping_pickup_generic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,brloot_activity_starter_bigbounty,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/BIGBOUNTY_TITLE,JUP_OB_OBJECTIVES/BIGBOUNTY_DESC,jup_ui_icon_contract_big_bounty,,,,,,,,,,,,,,,,,,ping_pickup_generic,,,
item,brloot_activity_starter_outlast,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/OUTLAST_ACTIVITY_STARTER_TITLE,JUP_OB_OBJECTIVES/OUTLAST_ACTIVITY_STARTER_DESC,jup_ui_icon_contract_outlast,,,,,,,,,,,,,,,,,,ping_pickup_generic,,,
item,nexus_activity_joiner_vehicle_drive,activitystarter,0,1,,small,,,,,MP_DMZ_MISSIONS/VEHICLEDRIVE_TITLE,MP_DMZ_MISSIONS/VEHICLEDRIVE_DESC,jup_ui_icon_contract_cargo_delivery,,,,,,,,,,,,,,,,,,,,,
item,nexus_activity_joiner_ob_escort,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/ESCORT_ZOMBIES_ACTIVITY_BEGIN_TITLE,JUP_OB_OBJECTIVES/ESCORT_ZOMBIES_ACTIVITY_BEGIN_DESCRIPTION,jup_ui_icon_contract_zombie_escort,,,,,,,,,,,,,,,,,,,,,
item,nexus_activity_joiner_sabotage,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/SABOTAGE_ACTIVITY_BEGIN_TITLE,JUP_OB_OBJECTIVES/SABOTAGE_PLAYER_JOIN_TITLE,jup_ui_icon_contract_aether_extractor,,,,,,,,,,,,,,,,,,,,,
item,nexus_activity_joiner_ob_mercdefend,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/DEFEND_ACTIVITY_BEGIN_TITLE,JUP_OB_OBJECTIVES/DEFEND_ACTIVITY_BEGIN_DESCRIPTION,jup_ui_contract_merc_defend,,,,,,,,,,,,,,,,,brightGold,ping_contract_initial_bounty,,,
item,brloot_activity_starter_zombiecontrol,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/ZOMBIE_CONTROL_ACTIVITY_STARTER_TITLE,JUP_OB_OBJECTIVES/ZOMBIE_CONTROL_ACTIVITY_STARTER_DESC,ui_map_icon_ph_scavenger,,,,,,,,,,,,,,,,,brightGold,ping_contract_initial_outlast,,,
item,brloot_activity_starter_relic_hunt,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/RELIC_HUNT_ACTIVITY_STARTER_TITLE,JUP_OB_OBJECTIVES/RELIC_HUNT_ACTIVITY_STARTER_DESC,ui_map_icon_ph_scavenger,,,,,,,,,,,,,,,,,brightGold,ping_contract_initial_cargo,,,
item,nexus_activity_joiner_weapon_stash,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/WEAPON_STASH_TITLE,JUP_OB_OBJECTIVES/WEAPON_STASH_DESCRIPTION,ui_map_icon_ph_trap,,,,,,,,,,,,,,,,,brightGold,ping_contract_initial_escort,,,
item,nexus_activity_joiner_template,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/NEXUS_TEMPLATE_TITLE,JUP_OB_OBJECTIVES/NEXUS_TEMPLATE_DESC,ui_map_icon_ph_combat,,,,,,,,,,,,,,,,,brightGold,ping_contract_initial_ob_sabotage,,,
item,brloot_activity_starter_outlast_rift_run,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/OUTLAST_ACTIVITY_STARTER_TITLE,JUP_OB_OBJECTIVES/OUTLAST_ACTIVITY_STARTER_DESC,jup_ui_map_icon_mr_peeks,,,,,,,,,,,,,,,,,,ping_pickup_generic,,,
item,nexus_activity_joiner_ob_escort_rift_run,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/ESCORT_ZOMBIES_ACTIVITY_BEGIN_TITLE,JUP_OB_OBJECTIVES/ESCORT_ZOMBIES_ACTIVITY_BEGIN_DESCRIPTION,jup_ui_map_icon_mr_peeks,,,,,,,,,,,,,,,,,,,,,
item,nexus_activity_joiner_sabotage_rift_run,activitystarter,0,1,,small,,,,,JUP_OB_OBJECTIVES/SABOTAGE_ACTIVITY_BEGIN_TITLE,JUP_OB_OBJECTIVES/SABOTAGE_PLAYER_JOIN_TITLE,jup_ui_map_icon_mr_peeks,,,,,,,,,,,,,,,,,,,,,
brightGold,ping_contract_initial_mercdefend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,obloot_self_revive,revive,4,1,8548,,,,,,MP_BR_INGAME/KIOSK_ITEM_SELF_REVIVE,,ui_mp_br_loot_icon_revive_item,br_legendary_loot_pickup,,2,1,,,,,,,,,,,,,brightGold,ping_contract_initial_generic,,,
item,br_plea_request,plea,0,1,,noDrop,,,,,MP_BR_INGAME/OPERATOR_IN_DISTRESS,,hud_icon_plea_for_help,,,,1,,hud_icon_plea_for_help,,,,,,,,,,ping_loot_generic,ping_cache_confirm,,,,
brightGold,ping_contract_initial_weaponstash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
item,brloot_offhand_claymore,lethal,2,1,27250,,,equip_claymore,,,EQUIPMENT/CLAYMORE_BR,,ui_mp_br_loot_icon_equipment_claymore,,,2,2,equip_claymore,,1,,,,,,,,,,,,,,
item,brloot_offhand_c4,lethal,1,1,27251,,,equip_c4,,,EQUIPMENT/C4,,ui_mp_br_loot_icon_equipment_c4,,,2,2,equip_c4,,1,,,,,,,,,,,,,,
item,brloot_offhand_frag,lethal,0,1,27087,,,equip_frag,,,EQUIPMENT/FRAG_BR,,ui_mp_br_loot_icon_equipment_frag,br_pickup_gren_frag,,2,2,equip_frag,,1,,,,,,,,,,,,,,
item,brloot_offhand_molotov,lethal,1,1,27257,,,equip_molotov,,,EQUIPMENT/MOLOTOV_BR,,ui_mp_br_loot_icon_equipment_molotov,,,2,2,equip_molotov,,1,,,,,,,,,,,,,,
item,brloot_offhand_semtex,lethal,0,1,27258,,,equip_semtex,,,EQUIPMENT/SEMTEX_BR,,ui_mp_br_loot_icon_equipment_semtex,br_pickup_gren_detpack,,2,2,equip_semtex,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_offhand_thermite,lethal,1,1,27261,,,equip_thermite,,,EQUIPMENT/THERMITE_BR,,ui_mp_br_loot_icon_equipment_thermite,,,2,2,equip_thermite,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_offhand_throwingknife,lethal,0,1,27259,,,equip_throwing_knife,,,EQUIPMENT/THROWING_KNIFE_BR,,ui_mp_br_loot_icon_equipment_throwingknife,,,2,2,equip_throwing_knife,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_health_adrenaline,tactical,0,1,27268,,,equip_adrenaline,,,EQUIPMENT/ADRENALINE_BR,,ui_mp_br_loot_icon_health_stim,,,2,2,equip_adrenaline,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_offhand_concussion,tactical,1,1,27263,,,equip_concussion,,,EQUIPMENT/CONCUSSION_BR,,ui_mp_br_loot_icon_equipment_concussion,,,2,2,equip_concussion,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_offhand_smoke,tactical,1,1,27264,,,equip_smoke,,,EQUIPMENT/SMOKE,,ui_mp_br_loot_icon_equipment_smoke,br_pickup_gren_tactical,,2,2,equip_smoke,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,brloot_offhand_snapshot,tactical,2,1,27265,,,equip_snapshot_grenade,,,EQUIPMENT/SNAPSHOT_BR,,ui_mp_br_loot_icon_equipment_snapshot,,,2,2,equip_snapshot_grenade,,1,,1,,,,,,,,,ping_pickup_generic,,,
item,obloot_offhand_monkey_bomb,tactical,4,1,27309,,,equip_monkey_bomb,,,EQUIPMENT/MONKEY_BOMB,,v_ui_icons_zombies_general_feedback_cymbalmonkey,,,2,2,equip_monkey_bomb,,1,,1,,,,,,,,,ping_pickup_generic,,,
